SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,CHECKME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,COMPARE,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,CITYALT,airport,time,valid,timetoairport
7,20,2,Populated place,Petatlan,,,0,Petatlan,0,0,,0,0,Mexico,MEX,Mexico,MEX,Guerrero,MX,,17.520415,-101.270031,0,0,,31910,21038,0,7,7,3992842,,Petatlan,1,0,31910,31910,0,0,0,20,8,8,3,3,16,16,10,10,-101.291667,-101.291667,-101.258333,-101.258333,17.516667,17.516667,17.558333,17.558333,-101.2725,17.54,0,Petatlan,P,PPL,12,21038,0,60,America/Mexico_City,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ZIH,19.961845412096125,true,0.5766666666666667 
7,20,2,Populated place,Ciudad Altamirano,,,0,Ciudad Altamirano,0,0,,0,0,Mexico,MEX,Mexico,MEX,Guerrero,MX,,18.320392,-100.650017,4,0,Population from GeoNames.,24533,24533,0,7,7,4013727,,Ciudad Altamirano,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciudad Altamirano,P,PPL,12,24533,0,246,America/Mexico_City,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ZIH,19.385178745429457,false, 
7,20,2,Admin-1 capital,Pachuca,,,0,Pachuca,0,0,,0,0,Mexico,MEX,Mexico,MEX,Hidalgo,MX,,20.170434,-98.730031,0,0,,319581,302141,0,10,10,3522210,,Pachuca,1,0,302141,302141,0,0,0,20,125,125,48,48,133,133,82,82,-98.825,-98.825,-98.658333,-98.658333,20.008333,20.008333,20.166667,20.166667,-98.748024,20.097489,0,Pachuca de Soto,P,PPL,13,319581,0,2409,America/Mexico_City,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MEX,16.84503579869108,false, 
7,20,2,Admin-1 capital,Toluca,,Toluca de Lerdo,0,Toluca,0,0,,0,1,Mexico,MEX,Mexico,MEX,MExico,MX,,19.330382,-99.669999,0,0,,1531000,505881,1440686,12,11,3515302,Toluca de Lerdo,Toluca,1,0,1456862,1456862,0,0,0,20,469,469,181,181,360,360,223,223,-99.8,-99.8,-99.4,-99.4,19.133333,19.133333,19.375,19.375,-99.602184,19.263405,0,Toluca,P,PPL,15,505881,0,2686,America/Mexico_City,Geonames ascii name + lat.d + long.d matching.,365,Mexico,19.28,-99.66,54,69,90,117,158,309,599,707,835,981,1417,1498,1531,1584,1671,1743,1802,Toluca,TLC,21.49384025967157,true,0.26 
7,20,2,Populated place,Minatitlan,,,0,Minatitlan,0,0,,0,0,Mexico,MEX,Mexico,MEX,Veracruz,MX,,17.980464,-94.530003,1,0,Changed scale rank.,201902,150895,201902,10,9,3523183,,Minatitlan,1,0,201902,0,0,0,0,10,69,69,26,26,60,60,37,37,-94.636276,-94.636276,-94.516667,-94.516667,17.958333,17.958333,18.058333,18.058333,-94.565786,18.00137,0,Minatitlan,P,PPL,30,150895,0,4,America/Mexico_City,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MTT,19.936735475468023,true,0.2658333333333333 
7,20,2,Populated place,Zumpango,,,0,Zumpango,0,0,,0,0,Mexico,MEX,Mexico,MEX,MExico,MX,,19.810404,-99.109982,0,0,,250000,127988,1767708,10,9,3513966,,Zumpango,1,0,1859499,1864879,0,0,0,20,462,466,178,180,377,382,234,237,-99.266667,-99.266667,-98.916667,-98.916667,19.616979,19.620398,19.908333,19.908333,-99.102119,19.728115,0,Zumpango de Ocampo,P,PPL,15,47509,0,2248,America/Mexico_City,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MEX,16.84503579869108,false, 
7,20,2,Populated place,Poza Rica de Hidalgo,,,0,Poza Rica de Hidalgo,0,0,,0,0,Mexico,MEX,Mexico,MEX,Veracruz,MX,,20.550437,-97.469978,0,0,,254481,174526,254481,10,9,3521168,,Poza Rica de Hidalgo,1,0,254481,254481,0,0,0,20,55,55,21,21,45,45,28,28,-97.5,-97.5,-97.416667,-97.416667,20.475,20.475,20.566667,20.566667,-97.458514,20.524094,0,Poza Rica de Hidalgo,P,PPL,30,174526,0,72,America/Mexico_City,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAZ,19.386148562615578,true,0.18694444444444444 
7,20,2,Populated place,Coatzacoalcos,,,0,Coatzacoalcos,0,0,,0,0,Mexico,MEX,Mexico,MEX,Veracruz,MX,,18.120404,-94.42001,0,0,,287285,230717,287285,10,10,3530517,,Coatzacoalcos,1,0,287285,287285,0,0,0,20,68,68,26,26,64,64,40,40,-94.508333,-94.508333,-94.358333,-94.358333,18.091667,18.091667,18.166667,18.166667,-94.428968,18.133036,0,Coatzacoalcos,P,PPL,30,230717,0,1,America/Mexico_City,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MTT,20.097291031023577,true,0.4263888888888889 
7,20,2,Populated place,Santiago Tuxtla,,,0,Santiago Tuxtla,0,0,,0,0,Mexico,MEX,Mexico,MEX,Veracruz,MX,,18.470383,-95.299982,0,0,,15681,11515,11515,6,6,3516912,,Santiago Tuxtla,1,0,11515,11515,0,0,0,20,6,6,3,3,14,14,9,9,-95.308333,-95.308333,-95.283333,-95.283333,18.458333,18.458333,18.491667,18.491667,-95.297917,18.472917,0,Santiago Tuxtla,P,PPL,30,15681,0,200,America/Mexico_City,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MTT,21.9895132532458,true,2.318611111111111 
7,20,2,Populated place,Cordoba,,,0,Cordoba,0,0,,0,0,Mexico,MEX,Mexico,MEX,Veracruz,MX,,18.920381,-96.919986,0,0,,220563,134403,1221823,10,9,3530240,,Cordoba3,1,0,220563,220563,0,0,0,20,45,45,17,17,59,59,37,37,-97.008333,-97.008333,-96.883333,-96.883333,18.858333,18.858333,18.941667,18.941667,-96.952045,18.895379,0,Cordoba,P,PPL,30,134403,0,824,America/Mexico_City,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,JAL,21.61756604824571,true,2.375 
7,20,2,Populated place,Tuxpam,,,0,Tuxpam,0,0,,0,0,Mexico,MEX,Mexico,MEX,Veracruz,MX,,20.960412,-97.409982,0,0,,109049,8331,109049,9,5,3516956,,Tuxpam,1,0,109049,109049,0,0,0,20,38,38,15,15,51,51,31,31,-97.458333,-97.458333,-97.308333,-97.308333,20.933333,20.933333,20.983333,20.983333,-97.388387,20.953103,0,Santiago de la Pena,P,PPL,30,8331,0,2,America/Mexico_City,"GeoNames rough area, rough name.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAZ,19.953648562615577,true,0.7544444444444445 
7,20,2,Populated place,Panuco,,,0,Panuco,0,0,,0,0,Mexico,MEX,Mexico,MEX,Veracruz,MX,,22.060448,-98.189986,0,0,,35316,31583,31583,7,7,3521941,,Panuco,1,0,31583,31583,0,0,0,20,13,13,5,5,21,21,13,13,-98.2,-98.2,-98.166667,-98.166667,22.016667,22.016667,22.075,22.075,-98.183088,22.048775,0,Panuco,P,PPL,30,35316,0,9,America/Mexico_City,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TAM,19.395299334277077,true,0.9674999999999999 
7,20,2,Populated place,Felipe Carrillo Puerto,,,0,Felipe Carrillo Puerto,0,0,,0,0,Mexico,MEX,Mexico,MEX,Quintana Roo,MX,,19.580393,-88.049985,0,0,,24807,23109,24807,7,7,3527639,,Felipe Carrillo Puerto,1,0,24807,24807,0,0,0,20,7,7,3,3,11,11,7,7,-88.058333,-88.058333,-88.033333,-88.033333,19.566667,19.566667,19.591667,19.591667,-88.045833,19.579167,0,Felipe Carrillo Puerto,P,PPL,23,23109,0,11,America/Cancun,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CTM,23.15554040663918,true,2.419722222222222 
7,20,2,Populated place,Pijijiapan,,,0,Pijijiapan,0,0,,0,0,Mexico,MEX,Mexico,MEX,Chiapas,MX,,15.690398,-93.220031,0,0,,23675,15101,0,7,6,3521476,,Pijijiapan,1,0,23675,23675,0,0,0,20,7,7,3,3,15,15,9,9,-93.225,-93.225,-93.183333,-93.183333,15.675,15.675,15.7,15.7,-93.205093,15.685648,0,Pijijiapan,P,PPL,5,15101,0,91,America/Mexico_City,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TGZ,22.416906231809087,true,3.7972222222222225 
7,20,2,Populated place,Tizimin,,,0,Tizimin,0,0,,0,0,Mexico,MEX,Mexico,MEX,Yucaton,MX,,21.130427,-88.149979,1,0,Changed scale rank.,41993,40652,40652,7,7,3515504,,Tizimin,1,0,40652,0,0,0,0,10,16,16,6,6,21,21,13,13,-88.175,-88.175,-88.125,-88.125,21.116667,21.116667,21.166667,21.166667,-88.149167,21.1425,0,Tizimin,P,PPL,31,41993,0,21,America/Merida,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CUN,17.64239791525849,true,2.3830555555555555 
7,20,2,Populated place,Isla Mujeres,,,0,Isla Mujeres,0,0,,0,0,Mexico,MEX,Mexico,MEX,Quintana Roo,MX,,21.208391,-86.711455,4,0,Location adjusted. Population from GeoNames.,12491,12491,0,6,6,3526756,,Isla Mujeres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isla Mujeres,P,PPL,23,12491,0,1,America/Cancun,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CUN,15.259342359702933,false, 
7,20,2,Populated place,Izamal,,,0,Izamal,0,0,,0,0,Mexico,MEX,Mexico,MEX,Yucaton,MX,,20.930414,-89.020055,0,0,,14954,14186,14186,6,6,3526662,,Izamal,1,0,14186,14186,0,0,0,20,9,9,3,3,14,14,9,9,-89.033333,-89.033333,-89,-89,20.916667,20.916667,20.95,20.95,-89.017803,20.933712,0,Izamal,P,PPL,31,14954,0,22,America/Merida,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MID,18.791517096071413,true,1.1066666666666667 
7,20,2,Populated place,Valladolid,,,0,Valladolid,0,0,,0,0,Mexico,MEX,Mexico,MEX,Yucaton,MX,,20.670404,-88.200002,0,0,,48479,39663,275114,7,7,3514876,,Valladolid2,1,0,48479,48479,0,0,0,20,16,16,6,6,20,20,12,12,-88.233333,-88.233333,-88.175,-88.175,20.675,20.675,20.708333,20.708333,-88.202917,20.69,0,Valladolid,P,PPL,31,39663,0,41,America/Merida,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CZM,20.676631152841566,true,3.3275 
7,20,7,Populated place,Zouirat,,,0,Zouirat,0,0,,0,0,Mauritania,MRT,Mauritania,MRT,Tiris Zemmour,MR,,22.730381,-12.483306,0,0,,56345,56345,56345,8,8,-1,,Zouirat,1,0,56345,56345,0,0,0,20,9,9,3,3,14,14,9,9,-12.491667,-12.491667,-12.458333,-12.458333,22.716667,22.716667,22.75,22.75,-12.472348,22.735985,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,VIL,29.053223423057638,true,19.420833333333334 
7,20,7,Populated place,Magta Lajar,,,0,Magta Lajar,0,0,,0,0,Mauritania,MRT,Mauritania,MRT,Brakna,MR,,17.000395,-13.499988,4,0,Changed scale rank.,10,10,0,1,1,-1,,Magta Lajar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NKC,15.45430021753333,true,4.799444444444444 
7,20,2,Populated place,Ticul,,,0,Ticul,0,0,,0,0,Mexico,MEX,Mexico,MEX,Yucaton,MX,,20.400394,-89.530024,0,0,,30519,30282,30519,7,7,3515665,,Ticul,1,0,30519,30519,0,0,0,20,14,14,6,6,20,20,12,12,-89.558333,-89.558333,-89.508333,-89.508333,20.375,20.375,20.416667,20.416667,-89.535185,20.396759,0,Ticul,P,PPL,31,30282,0,38,America/Merida,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MID,18.955405984960304,true,1.2705555555555557 
7,20,7,Populated place,Chegga,,,0,Chegga,0,0,,0,0,Mauritania,MRT,Mauritania,MRT,Tiris Zemmour,MR,,25.3804,-5.779968,4,0,Changed scale rank.,10,10,0,1,1,-1,,Chegga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,AZR,10.392375390496579,false, 
7,20,7,Populated place,Boutilimit,,,0,Boutilimit,0,0,,0,0,Mauritania,MRT,Mauritania,MRT,Trarza,MR,,17.550387,-14.700044,0,0,,14142,14142,14142,6,6,-1,,Boutilimit,1,0,14142,14142,0,0,0,20,6,6,2,2,11,11,7,7,-14.708333,-14.708333,-14.683333,-14.683333,17.533333,17.533333,17.558333,17.558333,-14.695833,17.545833,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NKC,13.107077995311107,true,2.4522222222222223 
7,20,7,Populated place,Bogue,,,0,Bogue,0,0,,0,0,Mauritania,MRT,Mauritania,MRT,Brakna,MR,,16.590394,-14.269966,4,0,Changed scale rank.,10415,10415,10415,6,6,-1,,Bogue,1,0,10415,0,0,0,0,10,5,5,2,2,11,11,7,7,-14.283333,-14.283333,-14.266667,-14.266667,16.575,16.575,16.608333,16.608333,-14.273611,16.591667,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NKC,15.737355773088884,true,5.0825 
7,20,6,Admin-1 capital,Kangaba,,,0,Kangaba,0,0,,0,0,Mali,MLI,Mali,MLI,Bamako,ML,,11.94042,-8.440012,4,0,Changed feature class. Population from GeoNames. Changed scale rank.,17232,17232,0,6,6,2455735,,Kangaba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kangaba,P,PPL,0,17232,0,347,Africa/Bamako,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Kati,,,0,Kati,0,0,,0,0,Mali,MLI,Mali,MLI,Bamako,ML,,12.750422,-8.080008,4,0,Changed scale rank.,66895,42922,66895,8,7,2455558,,Kati,1,0,66895,0,0,0,0,10,11,11,4,4,16,16,10,10,-8.083333,-8.083333,-8.05,-8.05,12.716667,12.716667,12.758333,12.758333,-8.066987,12.738782,0,Kati,P,PPL,7,42922,0,440,Africa/Bamako,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Banamba,,,0,Banamba,0,0,,0,0,Mali,MLI,Mali,MLI,Bamako,ML,,13.550399,-7.449995,0,0,,30591,6033,6198,7,5,2460546,,Banamba,1,0,6033,6033,0,0,0,20,2,2,1,1,7,7,4,4,-7.45,-7.45,-7.441667,-7.441667,13.533333,13.533333,13.558333,13.558333,-7.445833,13.545833,0,Banamba,P,PPL,0,30591,0,373,Africa/Bamako,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,7,Admin-1 capital,Selibaby,,Selibabi,0,Selibaby,0,0,,0,0,Mauritania,MRT,Mauritania,MRT,Guidimaka,MR,,15.167019,-12.183324,0,0,,460,460,0,2,2,2376719,,Selibaby,1,0,460,460,0,0,0,20,1,1,0,0,4,4,2,2,-12.191667,-12.191667,-12.183333,-12.183333,15.158333,15.158333,15.166667,15.166667,-12.1875,15.1625,0,Selibabi,P,PPLA,10,0,0,46,Africa/Nouakchott,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NKC,10.654855773088885,false, 
7,20,6,Populated place,Nioro du Sahel,,,0,Nioro du Sahel,0,0,,0,0,Mali,MLI,Mali,MLI,Kayes,ML,,15.230426,-9.589968,0,0,,14421,14421,14421,6,6,-1,,Nioro du Sahel,1,0,14421,14421,0,0,0,20,5,5,2,2,11,11,7,7,-9.6,-9.6,-9.566667,-9.566667,15.225,15.225,15.241667,15.241667,-9.583333,15.233333,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Bafoulabe,,,0,Bafoulabe,0,0,,0,0,Mali,MLI,Mali,MLI,Kayes,ML,,13.800384,-10.820022,4,0,Population from GeoNames.,26823,26823,0,7,7,2460755,,Bafoulabe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bafoulabe,P,PPL,0,26823,0,84,Africa/Bamako,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Yelimane,,,0,Yelimane,0,0,,0,0,Mali,MLI,Mali,MLI,Kayes,ML,,15.133713,-10.566627,4,0,Changed scale rank.,988,988,0,2,2,-1,,Yelimane,1,0,988,0,0,0,0,10,1,1,0,0,4,4,2,2,-10.575,-10.575,-10.566667,-10.566667,15.116667,15.116667,15.125,15.125,-10.570833,15.120833,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Kita,,,0,Kita,0,0,,0,0,Mali,MLI,Mali,MLI,Kayes,ML,,13.050404,-9.483308,0,0,,46435,5769,0,7,5,2455216,,Kita,1,0,46435,46435,0,0,0,20,12,12,5,5,16,16,10,10,-9.516667,-9.516667,-9.475,-9.475,13.016667,13.016667,13.05,13.05,-9.494048,13.032738,0,Kita,P,PPL,0,5769,0,393,Africa/Bamako,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Satadougou,,,0,Satadougou,0,0,,0,0,Mali,MLI,Mali,MLI,Kayes,ML,,12.616993,-11.406601,0,0,,706,706,0,2,2,-1,,Satadougou,1,0,706,706,0,0,0,20,1,1,0,0,4,4,2,2,-11.416667,-11.416667,-11.408333,-11.408333,12.6,12.6,12.608333,12.608333,-11.4125,12.604167,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Koutiala,,,0,Koutiala,0,0,,0,0,Mali,MLI,Mali,MLI,Sikasso,ML,,12.390418,-5.469987,0,0,,104927,99353,104927,9,8,2454268,,Koutiala,1,0,104927,104927,0,0,0,20,23,23,9,9,26,26,16,16,-5.491667,-5.491667,-5.441667,-5.441667,12.366667,12.366667,12.416667,12.416667,-5.464043,12.389352,0,Koutiala,P,PPL,0,99353,0,325,Africa/Bamako,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOY,13.925987017124296,false, 
7,20,6,Populated place,Bougouni,,,0,Bougouni,0,0,,0,0,Mali,MLI,Mali,MLI,Sikasso,ML,,11.420426,-7.489967,0,0,,35450,25644,25644,7,7,2459775,,Bougouni,1,0,25644,25644,0,0,0,20,11,11,4,4,15,15,9,9,-7.5,-7.5,-7.466667,-7.466667,11.4,11.4,11.433333,11.433333,-7.482372,11.417628,0,Bougouni,P,PPL,0,35450,0,333,Africa/Bamako,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Admin-1 capital,Sikasso,,,0,Sikasso,0,0,,0,0,Mali,MLI,Mali,MLI,Sikasso,ML,,11.320406,-5.68,0,0,,225753,144786,91877,10,9,2451185,,Sikasso,1,0,91877,91877,0,0,0,20,18,18,7,7,20,20,13,13,-5.7,-5.7,-5.65,-5.65,11.291667,11.291667,11.333333,11.333333,-5.672348,11.314394,0,Sikasso,P,PPLA,6,144786,0,412,Africa/Bamako,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOY,13.925987017124296,false, 
7,20,7,Populated place,Timbedra,,,0,Timbedra,0,0,,0,0,Mauritania,MRT,Mauritania,MRT,Hodh ech Chargui,MR,,16.250415,-8.166618,0,0,,245,245,0,2,2,-1,,Timbedra,1,0,245,245,0,0,0,20,1,1,0,0,4,4,2,2,-8.166667,-8.166667,-8.158333,-8.158333,16.241667,16.241667,16.25,16.25,-8.1625,16.245833,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Markala,,,0,Markala,0,0,,0,0,Mali,MLI,Mali,MLI,SLgou,ML,,13.670366,-6.06995,4,0,Changed scale rank.,53738,38585,38585,8,7,2453662,,Markala,1,0,38585,0,0,0,0,10,11,11,4,4,18,18,11,11,-6.083333,-6.083333,-6.058333,-6.058333,13.658333,13.658333,13.708333,13.708333,-6.071474,13.682372,0,Markala,P,PPL,0,53738,0,268,Africa/Bamako,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Populated place,Sokolo,,,0,Sokolo,0,0,,0,0,Mali,MLI,Mali,MLI,SLgou,ML,,14.733738,-6.133306,0,0,,4374,4128,0,4,4,2450849,,Sokolo,1,0,4128,4128,0,0,0,20,2,2,1,1,7,7,5,5,-6.125,-6.125,-6.108333,-6.108333,14.725,14.725,14.741667,14.741667,-6.118056,14.731944,0,Sokolo,P,PPL,0,4374,0,263,Africa/Bamako,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,7,Admin-1 capital,Nema,,,0,Nema,0,0,,0,0,Mauritania,MRT,Mauritania,MRT,Hodh ech Chargui,MR,,16.617059,-7.250007,4,0,Changed scale rank.,200000,55000,0,9,8,-1,,Nema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BKO,11.364449374322513,false, 
7,20,6,Admin-1 capital,San,,,0,San,0,0,,0,0,Mali,MLI,Mali,MLI,SLgou,ML,,13.300414,-4.900047,4,0,Changed feature class.,41386,24811,41386,7,7,2451778,,San,1,0,41386,41386,0,0,0,20,13,13,5,5,18,18,11,11,-4.916667,-4.916667,-4.883333,-4.883333,13.283333,13.283333,13.333333,13.333333,-4.895833,13.303646,0,San,P,PPL,0,24811,0,277,Africa/Bamako,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOY,13.925987017124296,false, 
7,20,2,Populated place,Biu,,,0,Biu,0,0,,0,0,Nigeria,NGA,Nigeria,NGA,Borno,NG,,10.620423,12.189995,0,0,,95005,34234,34234,8,7,2346995,,Biu,1,0,34234,34234,0,0,0,20,11,11,4,4,18,18,11,11,12.175,12.175,12.208333,12.208333,10.591667,10.591667,10.633333,10.633333,12.191987,10.614423,0,Biu,P,PPL,27,95005,0,626,Africa/Lagos,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YOL,15.55241871042914,true,2.64 
