valid,lat,lon,name,adm,airport,allairport,alltime,nonairport,nontime,oneairport,onetime,twoairport,twotime,time
true,23.620404,90.499995,Narayanganj,BGD,,DAC,,DAC,,BZL,,IXA,,18.028553961910866 
true,24.90043,89.950003,Jamalpur,BGD,,DAC,,DAC,,SPD,,IXA,,19.6053872952442 
true,-8.419604,20.740015,Lucapa,AGO,,VHC,,LAD,,VHC,,TSH,,21.55357627971333 
true,-9.419594,18.430027,Capenda-Camulemba,AGO,,VHC,,LAD,,VHC,,TSH,,23.561965168602217 
true,-9.65958,20.390011,Saurimo,AGO,,VHC,,LAD,,VHC,,TSH,,18.916742946379994 
true,-10.599626,21.31998,Muconda,AGO,,VHC,,LAD,,VHC,,TSH,,21.864826279713327 
true,-8.579542,13.659982,Caxito,AGO,,LAD,,LAD,,SSY,,TSH,,16.48470094914179 
true,-10.149627,19.260002,Cacolo,AGO,,VHC,,LAD,,VHC,,TSH,,21.184854057491105 
true,-8.189592,15.370007,Camabatela,AGO,,MEG,,LAD,,MEG,,TSH,,20.525950949141787 
true,-9.29955,14.909984,Ndalatando,AGO,,MEG,,LAD,,MEG,,TSH,,18.214895393586232 
true,-10.729592,14.979954,Quibala,AGO,,MEG,,LAD,,MEG,,TSH,,19.685200949141787 
true,-9.999611,14.90001,Calulo,AGO,,MEG,,LAD,,MEG,,TSH,,19.16620094914179 
true,-7.349591,14.849987,Songo,AGO,,SSY,,LAD,,SSY,,TSH,,20.726256504697343 
true,-11.359528,15.119997,WakuKungo,AGO,,NOV,,LAD,,NOV,,TSH,,20.67570094914179 
true,-6.269606,14.239999,Mbanza-Congo,AGO,,SSY,,LAD,,SSY,,TSH,,17.95201057214331 
true,-7.229599,12.860031,Nzeto,AGO,,SZA,,LAD,,SZA,,POG,,19.488423171364012 
true,-6.129614,12.369984,Soyo,AGO,,SZA,,LAD,,SZA,,POG,,17.99203818927081 
true,-5.559623,12.189995,Cabinda,AGO,,CAB,,LAD,,CAB,,POG,,18.126315732907678 
true,-11.319582,16.199982,Calucinga,AGO,,SVP,,LAD,,SVP,,TSH,,21.476426105351862 
true,-12.019591,17.469982,Camacupa,AGO,,SVP,,LAD,,SVP,,TSH,,19.707176105351863 
true,-13.03958,14.239999,Cubal,AGO,,CBT,,LAD,,CBT,,,,24.445399087617055 
true,-15.789541,20.360039,Mavinga,AGO,,SPP,,,,SPP,,MUB,,25.855352147555017 
true,-15.159606,19.169982,CuitoCaunavale,AGO,,SPP,,LAD,,SPP,,MUB,,21.762852147555016 
true,-17.369548,22.999981,Luiana,AGO,,BBK,,,,LUN,,MUB,,31.29365098424151 
true,-17.069618,15.730037,Ondjiva,AGO,,VPE,,LAD,,VPE,,WVB,,19.085613137118713 
true,-17.319629,13.920018,Chitado,AGO,,VPE,,LAD,,VPE,,WVB,,25.175807581563156 
true,-15.749596,14.080009,Chibemba,AGO,,SDD,,LAD,,SDD,,WVB,,19.939285198551563 
true,-15.18963,13.690006,Chibia,AGO,,SDD,,LAD,,SDD,,WVB,,18.939007420773784 
true,-10.709541,22.230002,Luau,AGO,,VHC,,,,VHC,,TSH,,23.670381835268884 
true,-14.829548,14.550006,Quipungo,AGO,,SDD,,LAD,,SDD,,WVB,,20.977146309662675 
true,-13.699591,19.860017,Cangamba,AGO,,LUO,,LAD,,LUO,,LVI,,28.526245130066318 
true,-14.099619,21.440024,LumbalaNguimbo,AGO,,LUO,,,,LUO,,LVI,,28.430439574510764 
true,-11.889573,22.900039,Cazombo,AGO,,LUO,,,,LUO,,FBM,,30.257050685621873 
true,-12.499613,-68.666569,PuertoHeath,BOL,,PEM,,,,VVI,,LPB,,36.42871033782892 
true,-17.599612,-69.466597,Charana,BOL,,TCQ,,,,VVI,,LPB,,29.719200191706324 
true,-15.499585,-69.166667,PuertoAcosta,BOL,,JUL,,,,VVI,,LPB,,28.723339080595213 
true,-14.719581,-68.419995,Apolo,BOL,,RBQ,,,,VVI,,LPB,,32.97720019170632 
true,-16.18962,-67.720011,Coroico,BOL,,LPB,,,,VVI,,LPB,,27.588033525039656 
true,-17.169612,-68.449967,CoroCoro,BOL,,LPB,,,,VVI,,LPB,,27.410700191706322 
true,-19.01627,-68.383278,Sabaya,BOL,,ARI,,,,VVI,,IQQ,,31.059596160857414 
true,-19.849604,-68.250031,Llica,BOL,,UYU,,,,VVI,,IQQ,,32.7754850497463 
true,-18.899584,-66.779991,Challapata,BOL,,POI,,,,VVI,,SRE,,29.164687490602727 
true,-19.569569,-65.750028,Potosi,BOL,,POI,,,,VVI,,SRE,,27.444520823936063 
true,-22.079597,-65.599986,Villazon,BOL,,TJA,,,,VVI,,TJA,,29.088899297412556 
true,-21.439584,-65.720004,Tupiza,BOL,,TJA,,,,VVI,,TJA,,28.877760408523667 
true,-17.349601,-63.260025,Montero,BOL,,VVI,,,,VVI,,SRE,,23.673164215238245 
true,-13.682952,-61.866622,PisoFirme,BOL,,BVH,,,,VVI,,CBB,,34.54519199301602 
true,-17.779601,-57.770024,PuertoQuijarro,BOL,,CMG,,,,VVI,,CGB,,29.46601631385566 
true,-16.369609,-60.960011,SanIgnacio,BOL,,VVI,,,,VVI,,CGB,,30.13283088190491 
true,-18.329541,-59.759981,Robore,BOL,,CMG,,,,VVI,,BYO,,28.373914215238244 
true,-15.699573,-63.079985,Ascension,BOL,,VVI,,,,VVI,,CBB,,27.79849754857158 
true,-16.779507,-60.67995,SanRafael,BOL,,VVI,,,,VVI,,CGB,,29.665525326349353 
true,-18.489583,-64.109999,Vallegrande,BOL,,SRZ,,,,VVI,,SRE,,26.482691993016022 
true,-16.289614,-62.50002,SanJavier,BOL,,VVI,,,,VVI,,CBB,,26.6024697707938 
true,-18.949555,-57.849968,PuertoSuarez,BOL,,CMG,,,,VVI,,BYO,,27.261405202744548 
true,-19.799581,-63.21995,Charagua,BOL,,SRZ,,,,VVI,,SRE,,26.7837197707938 
true,-21.24957,-63.500011,Villamontes,BOL,,BYC,,,,VVI,,TJA,,28.99737151963478 
true,-22.729583,-64.349985,Bermejo,BOL,,BYC,,,,VVI,,TJA,,28.134899297412556 
true,34.890414,-1.320008,Tlimcen,DZA,,TLM,,LEI,,TLM,,CBH,,9.508579002957907 
true,32.04927,-1.251381,BeniOunif,DZA,,CBH,,FEZ,,OUD,,CBH,,13.188103739117182 
true,29.236522,0.269999,Timimoun,DZA,,AZR,,HME,,INZ,,AZR,,15.656569834941022 
true,35.190344,-0.639972,SidibelAbbes,DZA,,ORN,,LEI,,ORN,,CBH,,9.928487248578097 
true,31.017085,-2.733306,Abadla,DZA,,CBH,,FEZ,,OZZ,,CBH,,13.16713151689496 
true,32.760415,-0.579949,Sefra,DZA,,CBH,,FEZ,,OUD,,CBH,,18.819437072450516 
true,11.130366,2.940017,Kandi,BEN,,NIM,,LOS,,NIM,,COO,,19.355513809653118 
true,36.880422,6.899982,Skikda,DZA,,CZL,,TUN,,CZL,,PNL,,10.325312188138925 
true,6.360373,2.089991,Ouidah,BEN,,COO,,LOS,,LFW,,COO,,14.746091407265332 
true,7.1904,1.989997,Abomey,BEN,,COO,,LOS,,LFW,,COO,,16.30878585170978 
true,10.320415,1.389982,Natitingou,BEN,,TML,,LOS,,TML,,COO,,21.599803355819027 
true,9.700427,1.680042,Djougou,BEN,,TML,,LOS,,TML,,COO,,20.73089696282089 
true,24.552906,9.482253,Djanet,DZA,,DJG,,HME,,DJG,,ELG,,11.840925714788256 
true,23.69394,5.164739,InAmguel,DZA,,TMR,,HME,,TMR,,AZR,,13.060163996549209 
true,28.050341,9.550001,I-n-Amenas,DZA,,IAM,,HME,,IAM,,ELG,,10.859233496794369 
true,33.370404,6.859984,ElOued,DZA,,ELU,,HME,,ELU,,ELG,,9.892353056082234 
true,33.690358,1.009954,ElBayadh,DZA,,MUW,,ALG,,MUW,,CBH,,12.834093802606537 
true,31.70234,6.054452,HassiMessaoud,DZA,,HME,,HME,,OGX,,ELG,,8.02666246457019 
true,36.170414,1.31996,Chlef,DZA,,TID,,ALG,,TID,,CBH,,9.291316822720283 
true,35.400409,0.140033,Mascara,DZA,,MUW,,LEI,,MUW,,CBH,,9.732843802606537 
true,34.840391,0.140033,Saida,DZA,,MUW,,LEI,,MUW,,CBH,,10.248621580384315 
true,35.380436,1.31996,Tiarat,DZA,,TID,,ALG,,TID,,CBH,,9.49264768349267 
true,35.940376,0.089984,Mostaganem,DZA,,ORN,,MJV,,ORN,,CBH,,10.108903915244765 
true,36.760378,5.070016,Bejaia,DZA,,BJA,,ALG,,BJA,,PNL,,9.138737467798808 
true,36.420347,2.829998,Blida,DZA,,ALG,,ALG,,TID,,ELG,,7.694094600498061 
true,36.380478,3.90001,Bouira,DZA,,ALG,,ALG,,BJA,,ELG,,7.8347890449425055 
true,36.270408,2.770001,Medea,DZA,,ALG,,ALG,,TID,,ELG,,8.103594600498061 
true,35.410434,8.120011,Tebessa,DZA,,TEE,,NBE,,TEE,,PNL,,9.624431625241627 
true,36.29038,7.949995,SoukAhras,DZA,,AAE,,TUN,,AAE,,PNL,,10.327019663321751 
true,43.350492,17.820039,Mostar,BIH,,OMO,,DBV,,OMO,,CKZ,,9.00030285344125 
true,41.943782,25.563287,Khaskovo,BGR,,PDV,,PDV,,AXD,,CKZ,,8.863171519594491 
true,42.423133,25.622715,StaraZagora,BGR,,PDV,,PDV,,AXD,,TEQ,,8.935532630705604 
true,43.423769,24.613371,Pleven,BGR,,CRA,,CRA,,SBZ,,TEQ,,9.925991134556543 
true,43.086245,25.655529,Turnovo,BGR,,PDV,,PDV,,AXD,,TEQ,,10.864421519594492 
true,42.284278,22.691111,Kyustendil,BGR,,SOF,,SOF,,KVA,,CKZ,,8.784795357280402 
true,43.585051,27.839995,Dobrich,BGR,,VAR,,VAR,,CND,,TEQ,,8.610039621626632 
true,43.215643,27.895289,Varna,BGR,,VAR,,VAR,,CND,,TEQ,,7.935345177182186 
true,43.853691,25.973339,Ruse,BGR,,OTP,,OTP,,CND,,TEQ,,9.192431638537835 
true,47.077758,15.410005,Graz,AUT,,GRZ,,LJU,,GRZ,,MST,,8.150540914614655 
true,46.620344,14.31002,Klagenfurt,AUT,,KLU,,LJU,,KLU,,MST,,7.013790914614656 
true,48.319233,14.288781,Linz,AUT,,LNZ,,LNZ,,GRZ,,MST,,6.2067138679070055 
true,48.567047,13.466609,Passau,AUT,,LNZ,,LNZ,,KLV,,MST,,7.071824979018117 
true,47.810478,13.04002,Salzburg,AUT,,SZG,,SZG,,KLU,,MST,,5.846057697812797 
true,47.280407,11.409991,Innsbruck,AUT,,INN,,INN,,BZO,,LGG,,5.726616404492926 
true,52.127863,26.094056,Pinsk,BLR,,MSQ,,MSQ,,LWO,,EGO,,10.841950117450981 
true,52.045956,29.272156,Mazyr,BLR,,IEV,,IEV,,VIN,,EGO,,11.362174959537533 
true,53.898505,30.32465,Mahilyow,BLR,,MSQ,,MSQ,,URS,,EGO,,9.218144561895425 
true,53.126562,29.192781,Babruysk,BLR,,MSQ,,MSQ,,VIN,,EGO,,8.866505673006536 
true,54.515315,30.421543,Orsha,BLR,,MSQ,,MSQ,,TAY,,EGO,,9.260866784117649 
true,53.888479,25.284648,Lida,BLR,,VNO,,VNO,,KGD,,KLR,,8.24282701892514 
true,53.677872,23.83409,Hrodna,BLR,,VNO,,VNO,,KGD,,KLR,,9.172354796702919 
true,54.226004,28.492152,Barysaw,BLR,,MSQ,,MSQ,,TAY,,EGO,,8.084894561895426 
true,39.20922,45.412205,Naxcivan,AZE,,NAJ,,GYD,,NAJ,,IGD,,12.68335161050923 
true,23.170432,89.199971,Jessore,BGD,,JSR,,DAC,,JSR,,IXA,,19.710902218379854 
true,22.700409,90.37499,Barisal,BGD,,BZL,,DAC,,BZL,,IXA,,19.740922174318765 
true,23.470414,91.16998,Comilla,BGD,,IXA,,DAC,,BZL,,IXA,,18.87924840635531 
true,-24.169598,21.830026,Lokhwabe,BWA,,GBE,,JNB,,UTN,,GBE,,30.069169313974847 
true,-23.969611,21.870024,Lehututu,BWA,,GBE,,JNB,,WDH,,GBE,,29.121247550361176 
true,-26.009486,22.400017,Tshabong,BWA,,UTN,,JNB,,UTN,,GBE,,29.786226065827663 
true,-20.159611,22.459962,Tsau,BWA,,MUB,,JNB,,FRW,,MUB,,25.023891933418113 
true,-19.669615,22.27,Nokaneng,BWA,,MUB,,JNB,,FRW,,MUB,,25.952169711195893 
true,-18.299569,21.800002,Mohembo,BWA,,MUB,,,,SPP,,MUB,,28.23983637786256 
true,-17.809573,25.15003,Kasane,BWA,,BBK,,JNB,,FRW,,LVI,,23.530492589898746 
true,-20.209478,26.190019,Nata,BWA,,FRW,,JNB,,FRW,,VFA,,24.41377278542957 
true,-19.989595,23.420007,Maun,BWA,,MUB,,JNB,,FRW,,MUB,,23.23758637786256 
true,-21.179548,24.880021,Mopipi,BWA,,MUB,,JNB,,FRW,,MUB,,25.26313389654068 
true,-22.559619,27.130013,Palapye,BWA,,ELL,,JNB,,ELL,,GBE,,25.085934189757946 
true,-3.950729,29.61658,Bururi,BDI,,BJM,,EBB,,BJM,,KME,,19.224283967198165 
true,-2.852347,30.31726,Muyinga,BDI,,KGL,,EBB,,KGL,,KME,,19.724717257493214 
true,-25.219612,25.680024,Lobatse,BWA,,GBE,,JNB,,ELL,,GBE,,23.64114153619707 
true,-24.969601,25.339993,Kanye,BWA,,GBE,,JNB,,ELL,,GBE,,24.271502647308182 
true,-13.249541,131.099998,AdelaideRiver,AUS,,DRW,,,,DRW,,MNG,,30.744622022822902 
true,-13.816173,131.816698,PineCreek,AUS,,DRW,,,,DRW,,MNG,,32.20592757837846 
true,-12.532893,131.050026,McMinnsLagoon,AUS,,DRW,,,,DRW,,MNG,,29.658316467267348 
true,-17.552793,133.467243,NewcastleWaters,AUS,,MCV,,,,DRW,,MCV,,37.539180094189106 
true,-33.582874,120.033335,Ravensthorpe,AUS,,RVT,,,,PER,,RVT,,33.800898341544666 
true,-33.299584,117.349984,Wagin,AUS,,BQB,,,,PER,,BQB,,32.66968756231199 
true,-21.636575,116.325034,Pannawonica,AUS,,KTA,,,,,,PBO,,35.508415386255834 
true,-20.782932,117.133305,Roebourne,AUS,,KTA,,,,,,PHE,,33.38203521654049 
true,-22.693461,117.793058,TomPrice,AUS,,PBO,,,,,,PBO,,35.19951317147904 
true,-27.666181,114.166664,Kalbarri,AUS,,GET,,,,PER,,GET,,34.80637548218822 
true,-28.066208,117.816674,MountMagnet,AUS,,GET,,,,PER,,GET,,36.30906992663267 
true,-29.216267,116.000041,Morawa,AUS,,GET,,,,PER,,GET,,34.54446534008977 
true,-29.282826,114.916644,PortDenison,AUS,,GET,,,,PER,,GET,,33.673125482188226 
true,-31.482847,118.266672,Merredin,AUS,,PER,,,,PER,,KGI,,32.959076451200886 
true,-34.632784,117.666606,MountBarker,AUS,,ALH,,,,PER,,ALH,,33.33379784911299 
true,-33.699559,117.550075,Katanning,AUS,,ALH,,,,PER,,ALH,,33.21371534008977 
true,-32.932888,117.166636,Narrogin,AUS,,PER,,,,PER,,BQB,,32.237993117867546 
true,-31.349574,115.900047,Gingin,AUS,,PER,,,,PER,,BQB,,31.20888200675644 
true,-33.344284,115.650243,Bunbury,AUS,,BQB,,,,PER,,BQB,,32.2025486734231 
true,-31.216145,119.316686,SouthernCross,AUS,,KGI,,,,PER,,KGI,,34.13185422897866 
true,-32.23939,115.770236,Kwinana,AUS,,PER,,,,PER,,BQB,,30.86074311786755 
true,-25.788414,128.997335,Kaltukatjara,AUS,,AYQ,,,,,,ASP,,45.60990011625272 
true,-35.3546,149.211347,Queanbeyan,AUS,,CBR,,,,SYD,,CBR,,36.97213288426588 
true,-28.182583,153.546638,TweedHeads,AUS,,OOL,,,,SYD,,OOL,,35.93354020421666 
true,-32.899608,144.300019,Ivanhoe,AUS,,GFF,,,,MEL,,GFF,,40.70539064065535 
true,-31.566201,143.38333,Wilcannia,AUS,,BHQ,,,,ADL,,BHQ,,37.99559826386429 
true,-36.899622,149.900039,Merimbula,AUS,,MIM,,,,SYD,,MIM,,37.01140993405109 
true,-36.129592,144.750017,Echuca,AUS,,MEL,,,,MEL,,ABX,,36.605079005512266 
true,-35.529577,144.950005,Deniliquin,AUS,,NRA,,,,MEL,,NRA,,37.54021789440116 
true,-34.882846,150.600048,Nowra,AUS,,SYD,,,,SYD,,MYA,,36.27657533325481 
true,-35.349536,150.47003,Ulladulla,AUS,,MYA,,,,SYD,,MYA,,37.04788088881037 
true,-36.239559,149.120035,Cooma,AUS,,MYA,,,,SYD,,MYA,,38.96910311103259 
true,-35.689619,150.207307,BatemansBay,AUS,,MYA,,,,SYD,,MYA,,37.13995291291368 
true,-35.30959,148.220038,Tumut,AUS,,WGA,,,,SYD,,WGA,,38.035134263762956 
true,-34.544934,146.397307,Leeton,AUS,,NRA,,,,MEL,,NRA,,37.55211688511676 
true,-34.3096,148.290008,Young,AUS,,WGA,,,,SYD,,WGA,,38.401964222143704 
true,-33.829629,148.68001,Cowra,AUS,,OAG,,,,SYD,,OAG,,37.74902850784411 
true,-33.389604,148.019998,Forbes,AUS,,PKE,,,,SYD,,PKE,,37.32123750550261 
true,-34.749573,149.710179,Goulburn,AUS,,CBR,,,,SYD,,CBR,,36.348936444365926 
true,-34.709575,150.840033,Kiama,AUS,,SYD,,,,SYD,,MYA,,35.78818644436592 
true,-33.706949,150.320013,Katoomba,AUS,,RCM,,,,SYD,,BHS,,35.780297555477034 
true,-33.599514,150.739987,Richmond,AUS,,RCM,,,,SYD,,BHS,,35.29660311103259 
true,-33.496109,150.152788,Lithgow,AUS,,BHS,,,,SYD,,BHS,,36.39582533325481 
true,-33.419628,149.570033,Bathurst,AUS,,BHS,,,,SYD,,BHS,,36.79515393058038 
true,-33.129568,148.170015,Parkes,AUS,,PKE,,,,SYD,,PKE,,36.961293061058164 
true,-32.720963,151.555028,Maitland,AUS,,NTL,,,,SYD,,NTL,,36.4009642221437 
true,-32.569499,151.160013,Singleton,AUS,,NTL,,,,SYD,,NTL,,36.745714222143704 
true,-32.589601,149.58011,Mudgee,AUS,,BHS,,,,SYD,,BHS,,37.88413088881037 
true,-32.269569,150.890004,Muswellbrook,AUS,,NTL,,,,SYD,,NTL,,37.286547555477036 
true,-31.897602,152.461846,Taree,AUS,,TRO,,,,SYD,,TRO,,36.90656239767032 
true,-31.087367,152.822031,Kempsey,AUS,,PQQ,,,,SYD,,CFS,,38.58066678685447 
true,-30.987012,150.26229,Gunnedah,AUS,,TMW,,,,SYD,,TMW,,38.05602454910754 
true,-30.307053,153.112297,CoffsHarbour,AUS,,CFS,,,,SYD,,CFS,,37.18491678685447 
true,-30.33191,149.787436,Narrabri,AUS,,MRZ,,,,SYD,,MRZ,,38.25208913400317 
true,-29.766776,151.112574,Inverell,AUS,,ARM,,,,SYD,,ARM,,38.9776008354788 
true,-29.422991,153.353312,Yamba,AUS,,GFN,,,,SYD,,LSY,,38.48585056837208 
true,-28.861353,153.56798,Ballina,AUS,,BNK,,,,SYD,,BNK,,37.47478033294545 
true,-35.12216,147.339988,WaggaWagga,AUS,,WGA,,,,MEL,,WGA,,37.048967597096286 
true,-28.656508,153.612887,ByronBay,AUS,,BNK,,,,SYD,,BNK,,37.860113666278785 
true,-34.282935,140.600038,Berri,AUS,,MQL,,,,ADL,,MQL,,35.84680695694978 
true,-32.079607,150.85011,Scone,AUS,,TMW,,,,SYD,,TMW,,37.58476977769926 
true,-32.966167,138.833324,Peterborough,AUS,,PUG,,,,ADL,,PUG,,35.98219584583867 
true,-33.932878,137.633294,Wallaroo,AUS,,WYA,,,,ADL,,WYA,,35.036695845838665 
true,-33.832885,138.600005,Clare,AUS,,ADL,,,,ADL,,WYA,,34.90022362361644 
true,-35.699541,139.333345,Meningie,AUS,,ADL,,,,ADL,,KGC,,35.166779179171996 
true,-36.832805,139.850058,KingstonSouthEast,AUS,,MGB,,,,ADL,,MGB,,37.31719584583867 
true,-36.316195,140.766643,Bordertown,AUS,,MGB,,,,ADL,,MGB,,36.17097362361644 
true,-37.382952,140.816665,Penola,AUS,,MGB,,,,ADL,,MGB,,36.24254943387886 
true,-30.899575,135.3,Kingoonya,AUS,,OLP,,,,ADL,,OLP,,39.6749537122332 
true,-33.149619,136.433367,Kimba,AUS,,WYA,,,,ADL,,WYA,,37.099146743493186 
true,-32.811872,134.21493,StreakyBay,AUS,,CED,,,,ADL,,CED,,37.19025010094402 
true,-33.682868,136.916645,Cowell,AUS,,WYA,,,,ADL,,WYA,,36.61395229904874 
true,-30.430973,137.16557,Andamooka,AUS,,OLP,,,,ADL,,OLP,,36.75673149001098 
true,-34.382928,136.083311,TumbyBay,AUS,,PLO,,,,ADL,,PLO,,35.94540733534212 
true,-31.149586,136.800011,Woomera,AUS,,OLP,,,,ADL,,OLP,,37.538759267788755 
true,-33.191063,137.990016,PortPirie,AUS,,WYA,,,,ADL,,WYA,,35.70786251250533 
true,-34.607359,138.726354,Gawler,AUS,,ADL,,,,ADL,,KGC,,33.81764029028311 
true,-35.129601,139.260016,MurrayBridge,AUS,,ADL,,,,ADL,,KGC,,34.118001401394224 
true,-35.559601,138.617316,VictorHarbor,AUS,,ADL,,,,ADL,,KGC,,34.223029179171995 
true,-37.7312,142.023413,Hamilton,AUS,,PTJ,,,,MEL,,MGB,,37.27363276721219 
true,-35.066194,142.316677,Ouyen,AUS,,MQL,,,,ADL,,MQL,,36.854603734012635 
true,-38.339534,143.580011,Colac,AUS,,AVV,,,,MEL,,AVV,,36.105079005512266 
true,-37.059613,142.760009,Stawell,AUS,,PTJ,,,,MEL,,AVV,,36.807217894401155 
true,-36.709608,142.190018,Horsham,AUS,,MGB,,,,MEL,,MGB,,37.56844011662338 
true,-37.279548,142.909974,Ararat,AUS,,AVV,,,,MEL,,AVV,,36.49521789440116 
true,-37.049587,143.729976,Maryborough,AUS,,MEL,,,,MEL,,AVV,,36.2291623388456 
true,-37.829591,147.609998,Bairnsdale,AUS,,ABX,,,,MEL,,ABX,,37.78088456106782 
true,-38.109574,147.060005,Sale,AUS,,MEB,,,,MEL,,AVV,,37.05346789440116 
true,-38.199595,146.530012,Traralgon,AUS,,MEB,,,,MEL,,AVV,,36.29355122773449 
true,-38.609492,145.590017,Wonthaggi,AUS,,MEB,,,,MEL,,AVV,,36.150162338845604 
true,-38.099601,145.28337,Cranbourne,AUS,,MEB,,,,MEL,,AVV,,35.10246789440116 
true,-37.559582,143.840047,Ballarat,AUS,,AVV,,,,MEL,,AVV,,35.4331623388456 
true,-37.689548,144.570028,Melton,AUS,,MEL,,,,MEL,,AVV,,34.6584123388456 
true,-37.034239,145.127307,Seymour,AUS,,MEL,,,,MEL,,AVV,,35.195384561067826 
true,-36.37459,145.391373,Shepparton,AUS,,ABX,,,,MEL,,ABX,,36.03719011662338 
true,-35.919631,145.650014,Cobram,AUS,,ABX,,,,MEL,,ABX,,36.8731623388456 
true,-35.339614,143.540013,SwanHill,AUS,,MQL,,,,MEL,,MQL,,37.958717894401154 
true,-37.569607,144.710019,Sunbury,AUS,,MEL,,,,MEL,,AVV,,34.48532900551227 
true,-20.416236,148.583478,Proserpine,AUS,,PPP,,,,CNS,,HTI,,34.84572221450939 
true,-24.949499,150.083335,Theodore,AUS,,GLT,,,,,,MCY,,44.123303278169686 
true,-25.366218,151.133348,Eidsvold,AUS,,BDB,,,,SYD,,MCY,,41.11178799045271 
true,-23.566173,145.28337,Barcaldine,AUS,,BCI,,,,CNS,,TSV,,41.24998020245421 
true,-22.399629,143.033274,Winton,AUS,,WIN,,,,CNS,,ISA,,36.79763309174747 
true,-23.449591,144.250048,Longreach,AUS,,LRE,,,,CNS,,TSV,,39.01064350848033 
true,-27.082961,152.949982,Caboolture,AUS,,BNE,,,,SYD,,BNE,,36.23589030649255 
true,-28.229247,152.020323,Warwick,AUS,,TWB,,,,SYD,,LSY,,38.964713999549836 
true,-26.538963,151.840592,Kingaroy,AUS,,TWB,,,,SYD,,MCY,,39.875213999549835 
true,-27.193858,151.265743,Dalby,AUS,,TWB,,,,SYD,,BNE,,38.31339030649255 
true,-27.078723,153.1509,Bongaree,AUS,,BNE,,,,SYD,,BNE,,36.51286252871477 
true,-26.188597,152.670929,Gympie,AUS,,MCY,,,,SYD,,MCY,,38.7921643892808 
true,-18.649574,146.166623,Ingham,AUS,,TSV,,,,CNS,,TSV,,34.23907575434609 
true,-25.899622,139.366625,Birdsville,AUS,,BVI,,,,,,OLP,,40.429408294724766 
true,-24.349587,139.466619,Bedourie,AUS,,BEU,,,,,,ISA,,38.11092069331465 
true,-22.899598,139.900029,Boulia,AUS,,BQL,,,,CNS,,ISA,,35.873884712106154 
true,-20.716269,143.13332,Richmond,AUS,,JCK,,,,CNS,,ISA,,37.45312483175535 
true,-17.71609,139.566613,Burketown,AUS,,BUC,,,,CNS,,NTN,,38.22139124494422 
true,-25.288703,152.840944,HerveyBay,AUS,,HVB,,,,SYD,,MCY,,38.14579825159404 
true,-24.393564,150.496075,Biloela,AUS,,GLT,,,,CNS,,MCY,,42.85168839664183 
true,-23.132917,150.756731,Yeppoon,AUS,,ROK,,,,CNS,,HTI,,39.60597872333444 
true,-23.512222,148.167328,Emerald,AUS,,EMD,,,,CNS,,HTI,,38.850005801047196 
true,-19.570241,147.399468,Ayr,AUS,,TSV,,,,CNS,,TSV,,35.134672744632866 
true,-20.080907,146.25871,ChartersTowers,AUS,,TSV,,,,CNS,,TSV,,35.75947830018842 
true,-22.001565,148.038033,Moranbah,AUS,,MOV,,,,CNS,,HTI,,36.477052668737954 
true,-17.270278,145.469353,Atherton,AUS,,CNS,,,,CNS,,TSV,,32.522103532123865 
true,-16.484588,145.458722,PortDouglas,AUS,,CNS,,,,CNS,,TSV,,32.227631309901646 
true,-42.299603,147.366602,Oatlands,AUS,,HBA,,,,MEL,,HBA,,38.31610894825047 
true,-40.832922,145.116661,Smithton,AUS,,BWT,,,,MEL,,BWT,,37.72748624077038 
true,-41.149492,147.51667,Scottsdale,AUS,,LST,,,,MEL,,LST,,37.93728040473247 
true,-41.878388,148.288612,Bicheno,AUS,,LST,,,,MEL,,LST,,38.8026137380658 
true,-42.991137,147.308414,Kingston,AUS,,HBA,,,,MEL,,HBA,,37.63966450380603 
true,-42.082924,145.55002,Queenstown,AUS,,BWT,,,,MEL,,BWT,,39.07606957410371 
true,12.250478,-2.369995,Koudougou,BFA,,OUA,,ACC,,OUA,,BOY,,15.147129218860577 
true,13.090375,-1.090047,Kaya,BFA,,OUA,,ACC,,OUA,,BOY,,14.841573663305022 
true,13.570424,-2.419992,Ouahigouya,BFA,,OUA,,ACC,,OUA,,BOY,,16.328740329971687 
true,11.780404,-0.369704,Tenkodogo,BFA,,OUA,,ACC,,OUA,,BOY,,16.32124032997169 
true,10.630448,-4.760004,Banfora,BFA,,BOY,,ACC,,OUA,,BOY,,17.021598128235407 
true,44.550471,18.680038,Tuzla,BIH,,SJJ,,OSI,,SJJ,,CKZ,,8.97887735218888 
true,44.980393,16.700004,Prijedor,BIH,,BNX,,ZAG,,BNX,,CKZ,,8.175193817541032 
true,44.780405,17.179974,BanjaLuka,BIH,,BNX,,ZAG,,BNX,,CKZ,,8.225304928652145 
true,24.580398,88.349997,Nawabganj,BGD,,RJH,,DAC,,RJH,,BDP,,20.572853910734665 
true,24.000381,89.249994,Pabna,BGD,,RJH,,DAC,,RJH,,IXA,,20.34627618413309 
true,21.461828,95.391428,Myingyan,MMR,,NYU,,ZYL,,CXB,,NYU,,24.941528330716935 
true,25.800426,88.999983,Saidpur,BGD,,SPD,,DAC,,SPD,,BDP,,20.069955324710275 
true,17.781898,95.741484,Letpadan,MMR,,RGN,,BKK,,RGN,,SNW,,23.108079868338717 
