destination,route,length,stops
TRG,"TRG,AKL,NRT,LONDON",30.939783931437738,4
TUO,"TUO,AKL,NRT,LONDON",31.07152958517826,4
WAG,"WAG,AKL,NRT,LONDON",31.247568385794885,4
WHK,"WHK,AKL,NRT,LONDON",31.054099924040898,4
WRE,"WRE,AKL,NRT,LONDON",30.937446265927104,4
ALH,"ALH,PER,DXB,LONDON",24.850353404668546,4
CNJ,"CNJ,ISA,DRW,MNL,LONDON",25.576754393227645,5
NLK,"NLK,BNE,TPE,AMS,LONDON",30.04798345328519,5
BQB,"BQB,PER,DXB,LONDON",24.560752752740825,4
HKK,"HKK,CHC,BNE,TPE,AMS,LONDON",32.026792681683915,6
IVC,"IVC,CHC,BNE,TPE,AMS,LONDON",32.547038570383314,6
EPR,"EPR,PER,DXB,LONDON",25.19269892633387,4
GET,"GET,PER,DXB,LONDON",24.841708815521557,4
IUE,"IUE,AKL,NRT,LONDON",34.84445742769732,4
KGI,"KGI,PER,DXB,LONDON",25.12034855323828,4
KNX,"KNX,DRW,MNL,LONDON",23.973532398899614,4
LEA,"LEA,PER,DXB,LONDON",26.05010793225165,4
PBO,"PBO,PER,DXB,LONDON",25.87629094925682,4
RVT,"RVT,PER,DXB,LONDON",24.969565008211333,4
PQQ,"PQQ,BNE,TPE,AMS,LONDON",28.3617977309452,5
TIU,"TIU,WLG,AKL,NRT,LONDON",32.23483344847885,5
WSZ,"WSZ,WLG,AKL,NRT,LONDON",31.953224147488847,5
NYI,"NYI,ACC,LONDON",9.025093775797616,3
TKD,"TKD,ACC,LONDON",8.835383793478849,3
SRE,"SRE,VVI,MAD,LONDON",17.40327082393606,4
KLV,"KLV,LED,LONDON",6.056334668668853,3
PEE,"PEE,LED,LONDON",5.986164143015808,3
INU,"INU,MAJ,KWA,PNI,TKK,GUM,ICN,LONDON",27.128081187641783,8
MAJ,"MAJ,KWA,PNI,TKK,GUM,ICN,LONDON",25.50392832224317,7
DNK,"DNK,KBP,LONDON",4.25851685503195,3
BWK,"BWK,ZAG,LONDON",2.7376181434933518,3
PMY,"PMY,AEP,GRU,LONDON",20.404745927962257,4
CIP,"CIP,LUN,AMS,LONDON",14.516769390744834,4
MFU,"MFU,LUN,AMS,LONDON",14.439396207998358,4
SLI,"SLI,NLA,FBM,FIH,CDG,LONDON",14.056581829255057,6
LUK,"LUK,MDW,YTZ,YOW,LONDON",11.370446166948181,5
MMU,"MMU,CVG,YYZ,LONDON",12.11469352007158,4
MBL,"MBL,MDW,YTZ,YOW,LONDON",11.19017803567087,5
GJA,"GJA,LCE,RTB,MIA,LONDON",14.249819064014112,5
UII,"UII,LCE,RTB,MIA,LONDON",14.101826387338326,5
YHU,"YHU,YQB,YUL,LONDON",9.433898672528507,4
YVB,"YVB,YYY,YZV,YNA,YHR,YIF,YBX,YAY,YYT,LONDON",9.011346022154711,10
YGV,"YGV,YZV,YNA,YHR,YIF,YBX,YAY,YYT,LONDON",8.593239900769003,9
YAY,"YAY,YYT,LONDON",7.005108536056261,3
YBX,"YBX,YAY,YYT,LONDON",7.132858882755549,4
YCL,"YCL,YHZ,LONDON",8.326319931112725,3
YDP,"YDP,YYR,YYT,LONDON",8.202197234545826,4
YHO,"YHO,YSO,YYR,YYT,LONDON",8.002060667416142,5
YMN,"YMN,YSO,YYR,YYT,LONDON",7.962629546161717,5
YJT,"YJT,YYT,LONDON",6.937126555599917,3
YSO,"YSO,YYR,YYT,LONDON",7.891867196172582,4
ZUM,"ZUM,YYR,YYT,LONDON",7.997633236559336,4
VAN,"VAN,ESB,FRA,LONDON",6.258584190370333,4
ASR,"ASR,DUS,LONDON",5.205074034639004,3
HTY,"HTY,SAW,LONDON",5.559154785201432,3
MQM,"MQM,ESB,FRA,LONDON",5.97388397221653,4
VAS,"VAS,SAW,LONDON",5.337072351971047,3
KYA,"KYA,IST,LONDON",4.954472640207967,3
BAL,"BAL,ESB,FRA,LONDON",5.983080033762841,4
DNZ,"DNZ,IST,LONDON",4.787523254541874,3
EDO,"EDO,SAW,LONDON",4.655546377023548,3
ERC,"ERC,ESB,FRA,LONDON",5.676858389496712,4
KCM,"KCM,ESB,FRA,LONDON",5.491454703015438,4
MSR,"MSR,ESB,FRA,LONDON",6.011354844313768,4
MZH,"MZH,SAW,LONDON",5.116936980536691,3
NAV,"NAV,SAW,LONDON",5.08766912289736,3
LPT,"LPT,BKK,LONDON",16.830266476563807,3
TDX,"TDX,BKK,LONDON",16.33667347809198,3
THS,"THS,BKK,LONDON",16.63105501796582,3
UTP,"UTP,USM,BKK,LONDON",17.332589478375343,4
CKH,"CKH,YKS,LED,LONDON",13.638769538993662,4
CYX,"CYX,YKS,LED,LONDON",14.264564294293077,4
IKS,"IKS,YKS,LED,LONDON",13.359125310849873,4
FSP,"FSP,YYT,LONDON",6.658322472232017,3
RYK,"RYK,KHI,LONDON",11.381439620162613,3
CJL,"CJL,PEW,KBL,GYD,LONDON",10.396389815831023,5
DBA,"DBA,TUK,SHJ,EBL,FRA,LONDON",11.012550005112374,6
DEA,"DEA,LHE,LONDON",11.202255694988262,3
DSK,"DSK,PEW,KBL,GYD,LONDON",10.441026615244196,5
PZH,"PZH,DSK,PEW,KBL,GYD,LONDON",10.689131194019275,6
GIL,"GIL,ISB,LONDON",10.565673308382232,3
GWD,"GWD,MCT,LONDON",10.462392268659297,3
TUK,"TUK,SHJ,EBL,FRA,LONDON",10.431195948819349,5
KDU,"KDU,ISB,LONDON",10.58942327107206,3
MJD,"MJD,KHI,LONDON",11.034423354670277,3
PJG,"PJG,KHI,LONDON",11.187044900537156,3
ATC,"ATC,NAS,LONDON",11.946338052275303,3
LGI,"LGI,NAS,LONDON",12.164493946895027,3
RSD,"RSD,NAS,LONDON",11.853655887856986,3
SML,"SML,NAS,LONDON",12.094239044631937,3
CYP,"CYP,MNL,LONDON",18.711320694900234,3
JOL,"JOL,ZAM,MNL,LONDON",19.6015497717896,4
MBT,"MBT,MNL,LONDON",18.546668063420476,3
IFO,"IFO,KBP,LONDON",4.424215201186594,3
ARK,"ARK,ZNZ,NBO,LONDON",13.119730298038428,4
BKZ,"BKZ,MWZ,NBO,LONDON",12.470532215947806,4
MYW,"MYW,DAR,NBO,LONDON",13.182138177853393,4
CMU,"CMU,POM,NRT,LONDON",25.191157402547667,4
VAI,"VAI,POM,NRT,LONDON",26.093476283737154,4
MDU,"MDU,POM,NRT,LONDON",25.32976614321231,4
WBM,"WBM,POM,NRT,LONDON",25.36703175209981,4
GAN,"GAN,MLE,LONDON",15.131922647952358,3
KDM,"KDM,MLE,LONDON",14.917413641609643,3
GKK,"GKK,MLE,LONDON",14.865601955008582,3
KDO,"KDO,MLE,LONDON",14.65624217231912,3
HAQ,"HAQ,TRV,MCT,LONDON",14.808267711102264,4
HKB,"HKB,FAI,SEA,LONDON",17.133630437246683,4
ABM,"ABM,CNS,HKG,LONDON",26.56718555113644,4
AUU,"AUU,CNS,HKG,LONDON",26.292083686951344,4
CUQ,"CUQ,CNS,HKG,LONDON",26.064961495954485,4
BEU,"BEU,BQL,ISA,DRW,MNL,LONDON",26.099365137759094,6
BQL,"BQL,ISA,DRW,MNL,LONDON",25.82352360099505,5
BVI,"BVI,BEU,BQL,ISA,DRW,MNL,LONDON",26.3874916280581,7
RMA,"RMA,CTL,ULP,WNR,BVI,BEU,BQL,ISA,DRW,MNL,LONDON",28.047098150058176,11
TWB,"TWB,BNE,TPE,AMS,LONDON",27.809491777327615,5
ISA,"ISA,DRW,MNL,LONDON",25.40068445495049,4
BUC,"BUC,DMD,ISA,DRW,MNL,LONDON",26.049252356055337,6
DMD,"DMD,ISA,DRW,MNL,LONDON",25.91872141779327,5
ONG,"ONG,DMD,ISA,DRW,MNL,LONDON",26.163763614908227,6
WNR,"WNR,BVI,BEU,BQL,ISA,DRW,MNL,LONDON",26.949149264840905,8
CMA,"CMA,SGO,TWB,BNE,TPE,AMS,LONDON",28.848327364518962,7
SGO,"SGO,TWB,BNE,TPE,AMS,LONDON",28.362027349143986,6
XTG,"XTG,CMA,SGO,TWB,BNE,TPE,AMS,LONDON",29.14475005856599,8
EDR,"EDR,CNS,HKG,LONDON",26.143652445703655,4
IRG,"IRG,CNS,HKG,LONDON",26.195109749667814,4
KWM,"KWM,CNS,HKG,LONDON",26.07624625036451,4
NTN,"NTN,CNS,HKG,LONDON",26.15996253877663,4
WEI,"WEI,CNS,HKG,LONDON",26.356420782778727,4
CTL,"CTL,ULP,WNR,BVI,BEU,BQL,ISA,DRW,MNL,LONDON",27.62960856966636,10
ULP,"ULP,WNR,BVI,BEU,BQL,ISA,DRW,MNL,LONDON",27.294334708827165,9
YPN,"YPN,YZV,YNA,YHR,YIF,YBX,YAY,YYT,LONDON",8.524586977522663,9
YNA,"YNA,YHR,YIF,YBX,YAY,YYT,LONDON",7.747649005609317,7
GOU,"GOU,NDJ,CDG,LONDON",8.280315080159234,4
MVR,"MVR,NSI,CDG,LONDON",10.436917937894108,4
NGE,"NGE,NDJ,CDG,LONDON",8.605092744119002,4
ABX,"ABX,MEL,BKK,LONDON",28.60304744115831,4
OLP,"OLP,ADL,SIN,LONDON",27.99659260112209,4
PLO,"PLO,ADL,SIN,LONDON",27.539157335342118,4
ARM,"ARM,SYD,HKG,LONDON",28.998045279923247,4
BCI,"BCI,LRE,WIN,TSV,CNS,HKG,LONDON",27.111202424676435,7
BDB,"BDB,BNE,TPE,AMS,LONDON",28.088287990452713,5
BME,"BME,PHE,DPS,BKK,LONDON",23.91201750952021,5
KTA,"KTA,PHE,DPS,BKK,LONDON",23.45222094181139,5
EMD,"EMD,BNE,TPE,AMS,LONDON",28.69720024549164,5
GLT,"GLT,ROK,MKY,TSV,CNS,HKG,LONDON",26.963243952197388,7
HVB,"HVB,BNE,TPE,AMS,LONDON",27.994576029371814,5
LDH,"LDH,BNE,TPE,AMS,LONDON",28.841237620225996,5
MOV,"MOV,TSV,CNS,HKG,LONDON",26.358608224293512,5
PHE,"PHE,DPS,BKK,LONDON",23.124729660984933,4
CFS,"CFS,SYD,HKG,LONDON",29.09841678685447,4
HID,"HID,CNS,HKG,LONDON",26.6413139275246,4
DBO,"DBO,SYD,HKG,LONDON",28.876610461290234,4
DPO,"DPO,MEL,BKK,LONDON",28.85741838912535,4
MQL,"MQL,ADL,SIN,LONDON",27.689214845123747,4
MRZ,"MRZ,SYD,HKG,LONDON",29.21133913400317,4
ZNE,"ZNE,PER,DXB,LONDON",25.9250613795797,4
TMW,"TMW,SYD,HKG,LONDON",28.89380232688532,4
WGA,"WGA,MEL,BKK,LONDON",28.778273152651842,4
STD,"STD,PMV,GND,UVF,LONDON",13.728618593522693,5
VIG,"VIG,PMV,GND,UVF,LONDON",13.597695810258093,5
ZVK,"ZVK,VTE,KMG,CTU,LONDON",16.646162078574527,5
PKZ,"PKZ,VTE,KMG,CTU,LONDON",16.954616154625096,5
LXG,"LXG,VTE,KMG,CTU,LONDON",16.762540766689945,5
ODY,"ODY,VTE,KMG,CTU,LONDON",16.68473150443174,5
XKH,"XKH,VTE,KMG,CTU,LONDON",16.46589540340763,5
OSW,"OSW,DME,LONDON",6.649213366728935,3
REN,"REN,DME,LONDON",6.265071982465265,3
DYR,"DYR,DME,LONDON",14.605549247292021,3
RMI,"RMI,DME,LONDON",7.8891266306571115,3
PWE,"PWE,VKO,LONDON",13.4602598991175,3
MUN,"MUN,PMV,GND,UVF,LONDON",12.389850725402296,5
FAE,"FAE,SVG,LONDON",2.817999458081015,3
AZI,"AZI,DXB,LONDON",9.371810561383013,3
FJR,"FJR,AZI,DXB,LONDON",9.710400382939316,4
XSB,"XSB,DXB,LONDON",9.657899310420316,3
ZDY,"ZDY,AZI,DXB,LONDON",9.73003032312673,4
AQJ,"AQJ,IST,LONDON",6.486813076401548,3
HOR,"HOR,PDL,LONDON",4.631151629419322,3
PIX,"PIX,PDL,LONDON",4.595431776857142,3
SMA,"SMA,PDL,LONDON",4.330590015973815,3
TER,"TER,PDL,LONDON",4.445413333724581,3
CDJ,"CDJ,RDC,MAB,IMP,SLZ,FOR,LIS,LONDON",14.82670674500558,8
CMP,"CMP,CDJ,RDC,MAB,IMP,SLZ,FOR,LIS,LONDON",15.15021338517349,9
GRP,"GRP,MQH,BSB,LIS,LONDON",15.58106066611531,5
MQH,"MQH,BSB,LIS,LONDON",15.214219941049244,4
OIA,"OIA,MAB,IMP,SLZ,FOR,LIS,LONDON",14.608612664706062,7
RDC,"RDC,MAB,IMP,SLZ,FOR,LIS,LONDON",14.689239508018012,7
STZ,"STZ,SXO,GRP,MQH,BSB,LIS,LONDON",16.093810896944543,7
SXO,"SXO,GRP,MQH,BSB,LIS,LONDON",15.875711871457291,6
SXX,"SXX,OIA,MAB,IMP,SLZ,FOR,LIS,LONDON",14.776197931543631,8
AAQ,"AAQ,DME,LONDON",6.158507468534388,3
BAX,"BAX,SVO,LONDON",9.041904680586516,3
KEJ,"KEJ,SVO,LONDON",9.158492813909094,3
NOZ,"NOZ,SVO,LONDON",9.341448201279837,3
NSK,"NSK,LED,LONDON",8.170998770640994,3
OGZ,"OGZ,DME,LONDON",6.628261911063229,3
RGK,"RGK,DME,LONDON",9.421381004090685,3
SIP,"SIP,KBP,LONDON",4.684576350090963,3
STW,"STW,SAW,LONDON",6.146094995942287,3
TOF,"TOF,SVO,LONDON",8.998444387885828,3
PKC,"PKC,SVO,LONDON",15.404897815595664,3
BEW,"BEW,APL,NBO,LONDON",15.157790975517461,4
BUQ,"BUQ,HRE,AMS,LONDON",14.877405583077415,4
HDS,"HDS,JNB,LONDON",15.703879954775486,3
KIM,"KIM,JNB,LONDON",15.8866284626069,3
MQP,"MQP,JNB,LONDON",15.628298677345406,3
UTN,"UTN,JNB,LONDON",16.35522606582766,3
WVB,"WVB,WDH,LAD,LONDON",14.526569181590505,4
MSU,"MSU,JNB,LONDON",15.757143041318512,3
MTS,"MTS,JNB,LONDON",15.644480151773339,3
PHW,"PHW,JNB,LONDON",15.767382770452743,3
PTG,"PTG,JNB,LONDON",15.590726417390872,3
PZB,"PZB,JNB,LONDON",15.870714079616853,3
RCB,"RCB,JNB,LONDON",15.926202389273742,3
TET,"TET,APL,NBO,LONDON",15.018297968908207,4
UTT,"UTT,JNB,LONDON",16.13566993701146,3
VNX,"VNX,JNB,LONDON",16.549270001319815,3
FUT,"FUT,WLS,NAN,ICN,LONDON",30.107508208517537,5
WLS,"WLS,NAN,ICN,LONDON",29.717060774327564,4
HBX,"HBX,BOM,LONDON",12.806956605873623,3
IXG,"IXG,BLR,LONDON",14.201193203544232,3
MYQ,"MYQ,BLR,LONDON",13.65221856711989,3
PUG,"PUG,ADL,SIN,LONDON",27.59972522763946,4
BWT,"BWT,MEL,BKK,LONDON",28.80012512965927,4
KNS,"KNS,MEL,BKK,LONDON",28.60246169227613,4
FLS,"FLS,LST,MEL,BKK,LONDON",29.25482574185471,5
MEB,"MEB,FLS,LST,MEL,BKK,LONDON",29.8797060316068,6
PTJ,"PTJ,MEB,FLS,LST,MEL,BKK,LONDON",30.392359828057774,7
CVU,"CVU,HOR,PDL,LONDON",5.036689484797593,4
FLW,"FLW,PDL,LONDON",5.016645848392865,3
GRW,"GRW,TER,PDL,LONDON",4.593995199092584,4
SJZ,"SJZ,PDL,LONDON",4.567599283973,3
AGB,"AGB,MRS,LONDON",2.8361232725596697,3
ERF,"ERF,LONDON",1.3178908164748317,2
KSF,"KSF,PMI,LONDON",4.6135356518300465,3
CEG,"CEG,BRS,GCI,LONDON",1.163293128978085,4
ONQ,"ONQ,DUS,LONDON",4.509848721040217,3
XFW,"XFW,TLS,LONDON",3.586188234134489,3
GDZ,"GDZ,SVO,LONDON",6.282753274641693,3
ABT,"ABT,JED,LONDON",8.410532650871058,3
AJF,"AJF,JED,LONDON",9.42138931525715,3
AQI,"AQI,RUH,LONDON",8.862067416488713,3
BHH,"BHH,JED,LONDON",8.588301175085558,3
EAM,"EAM,JED,LONDON",9.099094336754492,3
GIZ,"GIZ,JED,LONDON",8.98047824610827,3
DWD,"DWD,RUH,LONDON",8.625086920128432,3
EJH,"EJH,JED,LONDON",8.863530995207121,3
RAE,"RAE,JED,LONDON",9.652304545345338,3
SHW,"SHW,JED,LONDON",9.505466054504431,3
URY,"URY,JED,LONDON",9.741202896201077,3
ULH,"ULH,MED,AMM,LONDON",8.083304872483012,4
RAH,"RAH,RUH,LONDON",9.242620969540418,3
TUI,"TUI,RUH,LONDON",10.029827103055517,3
LUD,"LUD,WDH,LAD,LONDON",14.900080434501302,4
OMD,"OMD,WDH,LAD,LONDON",15.1792335869297,4
BRN,"BRN,LONDON",1.2796870319243134,2
HMA,"HMA,DME,LONDON",7.409497203036197,3
DIJ,"DIJ,TLS,LONDON",2.310329333007285,3
PGX,"PGX,ORY,LONDON",1.2952745948389022,3
LEH,"LEH,LYS,LONDON",2.2084086082283965,3
VDA,"VDA,CDG,LONDON",6.335914538717828,3
TEB,"TEB,ACK,BOS,LONDON",9.546058605579148,4
ADF,"ADF,ESB,FRA,LONDON",5.650737424096074,4
AJI,"AJI,ESB,FRA,LONDON",6.173846556635351,4
AOE,"AOE,BRU,LONDON",4.510267132014496,3
BGG,"BGG,ESB,FRA,LONDON",5.8566568528519936,4
CKZ,"CKZ,ESB,FRA,LONDON",5.675887681808302,4
CND,"CND,IST,LONDON",4.811563570617642,3
IGD,"IGD,ESB,FRA,LONDON",6.28681618532097,4
KSY,"KSY,ESB,FRA,LONDON",6.176312236342826,4
TEQ,"TEQ,ESB,FRA,LONDON",5.483343227196891,4
ISE,"ISE,IST,LONDON",4.802376355795445,3
KFS,"KFS,IST,LONDON",4.880553799988513,3
KZR,"KZR,IST,LONDON",4.575481103600195,3
NAJ,"NAJ,IST,LONDON",6.562046054953675,3
MCV,"MCV,DRW,MNL,LONDON",24.43495787196689,4
MNG,"MNG,DRW,MNL,LONDON",23.850015070706085,4
ELC,"ELC,MNG,DRW,MNL,LONDON",24.092441048185606,5
MGT,"MGT,MNG,DRW,MNL,LONDON",23.96983351512295,5
VXC,"VXC,APL,NBO,LONDON",14.791762086537455,4
UEL,"UEL,BEW,APL,NBO,LONDON",15.65554267458447,5
INH,"INH,JNB,LONDON",16.404586197055483,3
VPY,"VPY,MPM,JNB,LONDON",17.115575933527936,4
VXE,"VXE,LIS,LONDON",7.43602680759088,3
TOE,"TOE,ORY,LONDON",3.4655855662291977,3
GBB,"GBB,DME,LONDON",7.18434734458811,3
LLK,"LLK,DME,LONDON",7.600544037439159,3
LWN,"LWN,DME,LONDON",7.041017170308075,3
ACV,"ACV,SMF,PDX,YYC,LONDON",14.998016613779058,5
CEC,"CEC,ACV,SMF,PDX,YYC,LONDON",15.147731939341503,6
AOO,"AOO,IAD,LONDON",10.120889335604893,3
JST,"JST,IAD,LONDON",10.163030428991712,3
ASE,"ASE,DEN,LONDON",12.83057987552276,3
BFD,"BFD,CLE,YYZ,LONDON",10.48404510116827,4
JHW,"JHW,CLE,YYZ,LONDON",10.417036928740877,4
BKW,"BKW,IAD,LONDON",10.416145520839269,3
SHD,"SHD,IAD,LONDON",10.085433184835903,3
CIC,"CIC,SFO,LONDON",14.768743570026103,3
MGW,"MGW,IAD,LONDON",10.217501523191794,3
CLD,"CLD,LAX,LONDON",14.849776853388475,3
DUJ,"DUJ,CLE,YYZ,LONDON",10.446586321171385,4
FKL,"FKL,CLE,YYZ,LONDON",10.310077002762444,4
PKB,"PKB,CLE,YYZ,LONDON",10.420780442105622,4
CMX,"CMX,ORD,LONDON",11.540967101103044,3
EGE,"EGE,DEN,LONDON",12.817572782689414,3
GUC,"GUC,DEN,LONDON",12.902488219776268,3
HDN,"HDN,DEN,LONDON",12.873370120444182,3
LAR,"LAR,DEN,LONDON",12.79874464593412,3
MTJ,"MTJ,DEN,LONDON",13.021329560204444,3
PUB,"PUB,DEN,LONDON",12.787754797869166,3
EAU,"EAU,ORD,LONDON",11.295963565925064,3
FOE,"FOE,ORD,LONDON",11.804875744992582,3
ROP,"ROP,SPN,NRT,LONDON",20.094909004598026,4
TKK,"TKK,GUM,ICN,LONDON",21.834096383720688,4
YAP,"YAP,ROR,TPE,AMS,LONDON",21.142911566236414,5
HOB,"HOB,IAH,LONDON",14.285620846165111,3
KSA,"KSA,PNI,TKK,GUM,ICN,LONDON",23.933433556850055,6
KWA,"KWA,PNI,TKK,GUM,ICN,LONDON",24.785281680750003,6
PNI,"PNI,TKK,GUM,ICN,LONDON",23.007825196014533,5
LMT,"LMT,PDX,YYC,LONDON",13.80528548108915,4
MKG,"MKG,ORD,LONDON",10.893006097313439,3
MOD,"MOD,SFO,LONDON",14.56705321782467,3
PAH,"PAH,ORD,LONDON",11.49596988080147,3
RDD,"RDD,SFO,LONDON",14.894267961677365,3
LPY,"LPY,ORY,LONDON",1.3114731764603729,3
MSW,"MSW,ASM,CAI,LONDON",9.023764969769537,4
GAE,"GAE,TUN,LONDON",3.6079647679297926,3
GAF,"GAF,TUN,LONDON",3.55385030192431,3
GIU,"GIU,CMB,LONDON",14.641437360490702,3
KCT,"KCT,CMB,LONDON",14.751215415370385,3
DIW,"DIW,KCT,CMB,LONDON",14.818315338529901,4
TRR,"TRR,GIU,CMB,LONDON",14.867049327658536,4
PED,"PED,LED,LONDON",5.882572053556498,3
AXP,"AXP,NAS,LONDON",12.399111473853868,3
CRI,"CRI,NAS,LONDON",12.335596916314634,3
IGA,"IGA,NAS,LONDON",12.628939406176235,3
MYG,"MYG,NAS,LONDON",12.537441863426851,3
NYA,"NYA,EYK,VKO,LONDON",7.5613659197436975,4
TBW,"TBW,VKO,LONDON",4.846882867597476,3
URS,"URS,VKO,LONDON",4.877686749972393,3
BJZ,"BJZ,MAD,LONDON",2.636165684085254,3
CAJ,"CAJ,PZO,PMV,GND,UVF,LONDON",13.043582020486394,6
CUM,"CUM,CCS,PMV,GND,UVF,LONDON",13.203286564704714,6
CZE,"CZE,CCS,PMV,GND,UVF,LONDON",13.193523380184326,6
LFR,"LFR,CCS,PMV,GND,UVF,LONDON",13.741468175890098,6
PYH,"PYH,CCS,PMV,GND,UVF,LONDON",13.611762657826098,6
SOM,"SOM,CCS,PMV,GND,UVF,LONDON",13.284156141640254,6
SVZ,"SVZ,CCS,PMV,GND,UVF,LONDON",13.801868495227543,6
PBL,"PBL,PMV,GND,UVF,LONDON",12.879912044072833,5
SNV,"SNV,PZO,PMV,GND,UVF,LONDON",13.415251119135366,6
GLO,"GLO,IOM,LONDON",1.1601351210740405,3
CCK,"CCK,XCH,PER,DXB,LONDON",30.220531586144038,5
XCH,"XCH,PER,DXB,LONDON",28.579373743487338,4
DLI,"DLI,HAN,DME,LONDON",17.197149755834012,4
HUI,"HUI,HAN,DME,LONDON",16.337123992424395,4
UIH,"UIH,HAN,DME,LONDON",16.84675013847295,4
CAH,"CAH,SGN,DME,LONDON",17.44054276552387,4
PXU,"PXU,HAN,DME,LONDON",16.77721749713734,4
DIN,"DIN,HAN,DME,LONDON",15.868495200094824,4
TBB,"TBB,HAN,DME,LONDON",17.021951204207745,4
VCA,"VCA,HAN,DME,LONDON",17.447939845787722,4
VCL,"VCL,HAN,DME,LONDON",16.576241176327503,4
VDH,"VDH,HAN,DME,LONDON",16.084444585449848,4
THD,"THD,SGN,DME,LONDON",18.732059680528774,4
VCS,"VCS,SGN,DME,LONDON",17.42234634417703,4
VKG,"VKG,SGN,DME,LONDON",17.35577134705143,4
MMO,"MMO,RAI,BVC,LONDON",7.667755031272983,4
SFL,"SFL,RAI,BVC,LONDON",7.778645010133045,4
SNE,"SNE,SID,LONDON",7.491508508339096,3
AHE,"AHE,PPT,LAX,LONDON",26.45162673218683,4
XMH,"XMH,PPT,LAX,LONDON",26.474741691593508,4
AUQ,"AUQ,PPT,LAX,LONDON",28.010649676786315,4
NHV,"NHV,PPT,LAX,LONDON",27.963371642461734,4
UAH,"UAH,NHV,PPT,LAX,LONDON",28.090004971292664,5
UAP,"UAP,NHV,PPT,LAX,LONDON",28.07005539458497,5
AXR,"AXR,PPT,LAX,LONDON",26.302002308268456,4
KKR,"KKR,PPT,LAX,LONDON",26.21702395465679,4
BOB,"BOB,PPT,LAX,LONDON",26.05069856241039,4
HUH,"HUH,PPT,LAX,LONDON",25.91629328171051,4
MAU,"MAU,PPT,LAX,LONDON",26.130439508837895,4
MOZ,"MOZ,PPT,LAX,LONDON",25.6483850570999,4
RFP,"RFP,PPT,LAX,LONDON",25.982007846173097,4
RGI,"RGI,PPT,LAX,LONDON",26.213206756704636,4
TIH,"TIH,PPT,LAX,LONDON",26.133125783443457,4
FAV,"FAV,PPT,LAX,LONDON",26.37381495041122,4
GMR,"GMR,PPT,LAX,LONDON",28.372555133953114,4
HOI,"HOI,PPT,LAX,LONDON",27.15085008318298,4
MKP,"MKP,PPT,LAX,LONDON",26.688939439097478,4
MVT,"MVT,PPT,LAX,LONDON",26.142111393305314,4
RMT,"RMT,PPT,LAX,LONDON",26.712316889134584,4
RUR,"RUR,PPT,LAX,LONDON",26.572875380730906,4
RVV,"RVV,PPT,LAX,LONDON",26.836445858523028,4
TKX,"TKX,PPT,LAX,LONDON",26.61789467971424,4
TUB,"TUB,PPT,LAX,LONDON",26.695660085718007,4
TKP,"TKP,TKX,PPT,LAX,LONDON",26.679430671199178,5
EVG,"EVG,ARN,LONDON",2.967963004213522,3
HFS,"HFS,ARN,LONDON",2.833160407878549,3
KID,"KID,ARN,LONDON",3.211329649488374,3
MXX,"MXX,ARN,LONDON",2.8188256956400406,3
TYF,"TYF,HFS,ARN,LONDON",2.8931518257811866,4
PJA,"PJA,LLA,SDL,GOT,LONDON",3.7849374028201597,5
MHG,"MHG,TXL,LONDON",2.365175832353821,3
URE,"URE,TLL,LONDON",3.3115066022676563,3
VIN,"VIN,TLV,LONDON",9.287463336139822,3
BNI,"BNI,ABV,LONDON",8.550478402110246,3
CBQ,"CBQ,ABV,LONDON",8.7389517553839,3
IBA,"IBA,ABV,LONDON",8.641019922416938,3
ILR,"ILR,ABV,LONDON",8.483828673933974,3
QOW,"QOW,ABV,LONDON",8.62930073724814,3
QRW,"QRW,ABV,LONDON",8.727704325248526,3
SKO,"SKO,ABV,LONDON",8.781167890554554,3
YOL,"YOL,ABV,LONDON",8.91241871042914,3
JOS,"JOS,LOS,LONDON",9.515279494626837,3
KAD,"KAD,LOS,LONDON",9.407908285728015,3
ANS,"ANS,LIM,CCS,PMV,GND,UVF,LONDON",18.01817271025624,7
ATA,"ATA,LIM,CCS,PMV,GND,UVF,LONDON",17.773345583930134,7
ARW,"ARW,BGY,LONDON",3.1336359190917458,3
CRA,"CRA,LONDON",3.2771300234454337,2
DEB,"DEB,LONDON",2.7391128344710447,2
KET,"KET,RGN,DAC,LONDON",15.99168563590485,4
KYP,"KYP,RGN,DAC,LONDON",15.625921209274397,4
MYT,"MYT,RGN,DAC,LONDON",16.557172762106312,4
PBU,"PBU,MYT,RGN,DAC,LONDON",16.918079190198547,5
KME,"KME,KGL,BRU,LONDON",11.425686744324842,4
HFT,"HFT,TOS,LONDON",4.107089694048143,3
LKL,"LKL,ALF,OSL,LONDON",4.13979461598411,4
SOJ,"SOJ,TOS,LONDON",3.8886388499560613,3
VDS,"VDS,KKN,OSL,LONDON",4.3393312999595635,4
ANX,"ANX,BOO,BGO,LONDON",3.608725575336739,4
BNN,"BNN,BGO,LONDON",2.8479294127884445,3
FDE,"FDE,BGO,LONDON",1.933273417674247,3
FRO,"FRO,BGO,LONDON",1.9635590812035135,3
HOV,"HOV,BGO,LONDON",2.081680965724212,3
SKE,"SKE,BGO,LONDON",2.178828515553324,3
SOG,"SOG,BGO,LONDON",1.9600753370199562,3
BJF,"BJF,VDS,KKN,OSL,LONDON",4.4389805948684256,5
BVG,"BVG,HFT,TOS,LONDON",4.43417401381001,4
